METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
9963280,6,3,0,subject097
Time after setup,18.893468800000846
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,74.08296870003687
Movie Task Start,74.08300550002605,,,,Movie Task,1,6,,,
Movie Init,115.13618100003805,,,,Movie Task,1,6,,,
Movie Start,115.14069380000001,,,,Movie Task,1,6,,summer.mp4,
ESQ,198.32062439998845,,Problem_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,206.3404853999964,,Problem_response,1.0,Movie Task,1,6,,Marker Started at 8,Movie Task-summer
ESQ,206.3421687000082,,Past_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,224.25590500002727,,Past_response,2.3999999999999986,Movie Task,1,6,,Marker Started at 4,Movie Task-summer
ESQ,224.2576780000236,,Focus_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,231.3604207999888,,Focus_response,1.0,Movie Task,1,6,,Marker Started at 7,Movie Task-summer
ESQ,231.36174369999208,,Sounds_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,239.2496818000218,,Sounds_response,7.0000000000000036,Movie Task,1,6,,Marker Started at 8,Movie Task-summer
ESQ,239.25146810000297,,Deliberate_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,244.83761630003573,,Deliberate_response,1.0,Movie Task,1,6,,Marker Started at 8,Movie Task-summer
ESQ,244.83927140000742,,Emotion_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,251.17782989999978,,Emotion_response,5.000000000000018,Movie Task,1,6,,Marker Started at 10,Movie Task-summer
ESQ,251.1796236000373,,Future_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,256.4978699000203,,Future_response,1.0,Movie Task,1,6,,Marker Started at 7,Movie Task-summer
ESQ,256.49958569998853,,Images_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,264.6204813999939,,Images_response,5.900000000000004,Movie Task,1,6,,Marker Started at 7,Movie Task-summer
ESQ,264.62224729999434,,Distracting_start,,Movie Task,1,6,,,Movie Task-summer
ESQ,272.5595981000224,,Distracting_response,2.9999999999999982,Movie Task,1,6,,Marker Started at 5,Movie Task-summer
