METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
771085,1,13,2,045
Time after setup,23.67713470000308
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,39.22852570001851
Movie Task Start,39.22856060002232,,,,Movie Task,1,1,,,
Movie Init,67.67017300002044,,,,Movie Task,1,1,,,
Movie Start,67.68787419999717,,,,Movie Task,1,1,,lms.mp4,
ESQ,211.35119370001485,,Self_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,221.18348320000223,,Self_response,6.299999999999995,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,221.1852633000235,,Emotion_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,226.1037292999972,,Emotion_response,1.0,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,226.10444580001058,,Deliberate_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,231.8913165999984,,Deliberate_response,7.499999999999993,Movie Task,1,1,,Marker Started at 3,Movie Task-lms
ESQ,231.8920480000088,,Problem_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,236.3120633000217,,Problem_response,3.300000000000002,Movie Task,1,1,,Marker Started at 6,Movie Task-lms
ESQ,236.31370480000624,,Knowledge_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,240.74892260000343,,Knowledge_response,6.6999999999999975,Movie Task,1,1,,Marker Started at 6,Movie Task-lms
ESQ,240.75073080000584,,Images_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,244.9862323999987,,Images_response,6.200000000000006,Movie Task,1,1,,Marker Started at 8,Movie Task-lms
ESQ,244.98799540000618,,Intrusive_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,249.4392829000135,,Intrusive_response,5.999999999999997,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,249.44107840000652,,Sounds_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,253.47602650002227,,Sounds_response,6.500000000000005,Movie Task,1,1,,Marker Started at 8,Movie Task-lms
ESQ,253.47782359999837,,Past_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,257.9973882000195,,Past_response,5.400000000000002,Movie Task,1,1,,Marker Started at 6,Movie Task-lms
ESQ,257.999018100003,,Distracting_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,263.46634320000885,,Distracting_response,2.100000000000001,Movie Task,1,1,,Marker Started at 6,Movie Task-lms
ESQ,263.4680934000062,,Words_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,267.2193640000187,,Words_response,6.899999999999997,Movie Task,1,1,,Marker Started at 6,Movie Task-lms
ESQ,267.2208654000133,,Detailed_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,271.50710290001007,,Detailed_response,6.499999999999996,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,271.5087332999974,,Other_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,275.09306660000584,,Other_response,3.9,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,275.094832200004,,Future_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,278.5306273000024,,Future_response,2.2999999999999976,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,278.5322042000189,,Absorption_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,282.28213420000975,,Absorption_response,2.3999999999999986,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,282.28379960000166,,Focus_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,286.4686229000217,,Focus_response,2.1999999999999975,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
Movie prompt 1 lms.mp4,286.4859848000051,,,,Movie Task,1,1,,0,
ESQ,353.3674877000158,,Distracting_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,358.40955720000784,,Distracting_response,3.600000000000013,Movie Task,1,1,,Marker Started at 9,Movie Task-lms
ESQ,358.4112346000038,,Past_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,361.5289792000258,,Past_response,3.1999999999999993,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,361.53084030002356,,Focus_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,366.7323975000181,,Focus_response,2.7000000000000157,Movie Task,1,1,,Marker Started at 10,Movie Task-lms
ESQ,366.73408120000386,,Intrusive_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,369.40173640000285,,Intrusive_response,6.900000000000004,Movie Task,1,1,,Marker Started at 8,Movie Task-lms
ESQ,369.4029670000018,,Detailed_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,372.70442600001115,,Detailed_response,5.9000000000000075,Movie Task,1,1,,Marker Started at 8,Movie Task-lms
ESQ,372.7060858000186,,Self_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,375.8560670000152,,Self_response,4.300000000000013,Movie Task,1,1,,Marker Started at 9,Movie Task-lms
ESQ,375.8576687000168,,Emotion_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,379.77589680001256,,Emotion_response,1.0,Movie Task,1,1,,Marker Started at 7,Movie Task-lms
ESQ,379.77769139999873,,Sounds_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,384.0461283000186,,Sounds_response,6.699999999999994,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,384.04778459999943,,Words_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,387.5991237999988,,Words_response,7.69999999999999,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,387.60077119999914,,Knowledge_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,391.38607830001274,,Knowledge_response,6.000000000000014,Movie Task,1,1,,Marker Started at 10,Movie Task-lms
ESQ,391.3876571000146,,Absorption_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,394.9060332000081,,Absorption_response,6.2000000000000135,Movie Task,1,1,,Marker Started at 10,Movie Task-lms
ESQ,394.9076691000082,,Problem_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,397.9591116000083,,Problem_response,4.60000000000001,Movie Task,1,1,,Marker Started at 8,Movie Task-lms
ESQ,397.96118680000654,,Future_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,400.32554479999817,,Future_response,4.400000000000007,Movie Task,1,1,,Marker Started at 7,Movie Task-lms
ESQ,400.32735030000913,,Deliberate_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,405.11372090000077,,Deliberate_response,7.0,Movie Task,1,1,,Marker Started at 7,Movie Task-lms
ESQ,405.11537159999716,,Images_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,407.382193700003,,Images_response,6.0000000000000036,Movie Task,1,1,,Marker Started at 7,Movie Task-lms
ESQ,407.38394580001477,,Other_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,409.60188729999936,,Other_response,5.600000000000005,Movie Task,1,1,,Marker Started at 7,Movie Task-lms
Movie prompt 2 lms.mp4,409.63456340000266,,,,Movie Task,1,1,,0,
ESQ,626.7470841000031,,Detailed_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,630.8432944000233,,Detailed_response,4.8000000000000025,Movie Task,1,1,,Marker Started at 2,Movie Task-lms
ESQ,630.844912200002,,Knowledge_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,633.8803049999988,,Knowledge_response,5.6,Movie Task,1,1,,Marker Started at 3,Movie Task-lms
ESQ,633.8819167000183,,Past_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,642.0529236000148,,Past_response,5.3,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,642.0544669000083,,Absorption_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,645.1051673000038,,Absorption_response,3.799999999999999,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,645.1069599000039,,Deliberate_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,649.3592514000193,,Deliberate_response,4.900000000000015,Movie Task,1,1,,Marker Started at 9,Movie Task-lms
ESQ,649.3611880000099,,Other_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,652.0611899000069,,Other_response,4.200000000000002,Movie Task,1,1,,Marker Started at 2,Movie Task-lms
ESQ,652.0629374000127,,Intrusive_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,655.0636873000185,,Intrusive_response,5.100000000000017,Movie Task,1,1,,Marker Started at 10,Movie Task-lms
ESQ,655.0655178000161,,Focus_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,658.5512833000103,,Focus_response,6.399999999999995,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,658.5529419000086,,Emotion_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,667.6407856000005,,Emotion_response,5.299999999999999,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,667.642550700024,,Self_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,671.5101211000001,,Self_response,3.6000000000000005,Movie Task,1,1,,Marker Started at 3,Movie Task-lms
ESQ,671.5121885999979,,Future_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,673.8292794000008,,Future_response,3.4999999999999987,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,673.83105540002,,Words_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,676.4635092000244,,Words_response,6.700000000000008,Movie Task,1,1,,Marker Started at 9,Movie Task-lms
ESQ,676.4683241000166,,Distracting_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,679.5662688000011,,Distracting_response,7.0,Movie Task,1,1,,Marker Started at 7,Movie Task-lms
ESQ,679.5676061999984,,Images_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,682.0841827999975,,Images_response,6.1999999999999975,Movie Task,1,1,,Marker Started at 3,Movie Task-lms
ESQ,682.0858475000132,,Sounds_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,684.0024872000213,,Sounds_response,6.599999999999995,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,684.0041494000179,,Problem_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,686.4050978000159,,Problem_response,4.100000000000007,Movie Task,1,1,,Marker Started at 7,Movie Task-lms
Movie prompt 3 lms.mp4,686.4388012000127,,,,Movie Task,1,1,,0,
ESQ,756.2431660000002,,Sounds_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,760.697224500007,,Sounds_response,6.300000000000013,Movie Task,1,1,,Marker Started at 10,Movie Task-lms
ESQ,760.6988987000077,,Emotion_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,763.68308290001,,Emotion_response,7.499999999999994,Movie Task,1,1,,Marker Started at 2,Movie Task-lms
ESQ,763.683918900002,,Problem_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,766.7023782000178,,Problem_response,4.10000000000001,Movie Task,1,1,,Marker Started at 8,Movie Task-lms
ESQ,766.7029164000123,,Focus_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,769.3863988000085,,Focus_response,4.200000000000001,Movie Task,1,1,,Marker Started at 3,Movie Task-lms
ESQ,769.3880082000105,,Absorption_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,772.0733224000141,,Absorption_response,6.800000000000008,Movie Task,1,1,,Marker Started at 9,Movie Task-lms
ESQ,772.0738697000197,,Other_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,774.6419648000156,,Other_response,6.999999999999994,Movie Task,1,1,,Marker Started at 4,Movie Task-lms
ESQ,774.6436463000136,,Deliberate_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,778.2285754000186,,Deliberate_response,4.5,Movie Task,1,1,,Marker Started at 5,Movie Task-lms
ESQ,778.2302269000211,,Words_start,,Movie Task,1,1,,,Movie Task-lms
ESQ,780.9130795000237,,Words_response,7.400000000000009,Movie Task,1,1,,Marker Started at 10,Movie Task-lms
