METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
702114,10,8,9,subject109
Time after setup,14.042799900053069
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,5
EXPERIMENT DATA:,Movie Task
Start Time,51.81919990014285
ESQ,252.60067469999194,,Future_response,6.500000000000002,Movie Task,1,10,,Marker Started at 7,Movie Task-summer
ESQ,259.6549259000458,,Words_response,10.0,Movie Task,1,10,,Marker Started at 7,Movie Task-summer
ESQ,267.97968779993244,,Images_response,3.000000000000016,Movie Task,1,10,,Marker Started at 10,Movie Task-summer
ESQ,280.40483459993266,,Distracting_response,1.0,Movie Task,1,10,,Marker Started at 9,Movie Task-summer
ESQ,296.46858999994583,,Past_response,2.900000000000016,Movie Task,1,10,,Marker Started at 10,Movie Task-summer
ESQ,305.1094150999561,,Detailed_response,5.500000000000012,Movie Task,1,10,,Marker Started at 9,Movie Task-summer
ESQ,324.5736825000495,,Sounds_response,5.100000000000017,Movie Task,1,10,,Marker Started at 4,Movie Task-summer
ESQ,330.47886350005865,,Absorption_response,3.0000000000000018,Movie Task,1,10,,Marker Started at 6,Movie Task-summer
ESQ,334.91632780013606,,Self_response,1.0,Movie Task,1,10,,Marker Started at 2,Movie Task-summer
ESQ,339.0022812001407,,Focus_response,10.0,Movie Task,1,10,,Marker Started at 10,Movie Task-summer
ESQ,345.99114420008846,,Deliberate_response,7.999999999999991,Movie Task,1,10,,Marker Started at 3,Movie Task-summer
ESQ,352.96272210008465,,Problem_response,7.0,Movie Task,1,10,,Marker Started at 7,Movie Task-summer
ESQ,356.63225269992836,,Intrusive_response,1.0,Movie Task,1,10,,Marker Started at 2,Movie Task-summer
ESQ,371.32812199997716,,Knowledge_response,3.1000000000000005,Movie Task,1,10,,Marker Started at 8,Movie Task-summer
ESQ,379.95066470000893,,Emotion_response,5.200000000000003,Movie Task,1,10,,Marker Started at 6,Movie Task-summer
ESQ,382.98660670011304,,Other_response,8.0,Movie Task,1,10,,Marker Started at 8,Movie Task-summer
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,383.0209762000013,,,,,,,,,
ESQ,532.7399915000424,,Detailed_response,8.09999999999999,Movie Task,1,10,,Marker Started at 4,Movie Task-summer
ESQ,539.4775539000984,,Future_response,7.200000000000006,Movie Task,1,10,,Marker Started at 9,Movie Task-summer
ESQ,544.9315456000622,,Sounds_response,5.699999999999998,Movie Task,1,10,,Marker Started at 4,Movie Task-summer
ESQ,550.8691808001604,,Problem_response,6.699999999999995,Movie Task,1,10,,Marker Started at 4,Movie Task-summer
ESQ,556.1581065999344,,Past_response,1.0,Movie Task,1,10,,Marker Started at 4,Movie Task-summer
ESQ,561.7788601000793,,Words_response,6.199999999999997,Movie Task,1,10,,Marker Started at 4,Movie Task-summer
ESQ,568.3342079999857,,Absorption_response,7.000000000000011,Movie Task,1,10,,Marker Started at 10,Movie Task-summer
ESQ,573.2713063000701,,Focus_response,1.0,Movie Task,1,10,,Marker Started at 9,Movie Task-summer
ESQ,578.6917568999343,,Other_response,2.300000000000012,Movie Task,1,10,,Marker Started at 9,Movie Task-summer
ESQ,582.7613375999499,,Knowledge_response,1.0,Movie Task,1,10,,Marker Started at 2,Movie Task-summer
ESQ,587.2819525001105,,Images_response,1.0,Movie Task,1,10,,Marker Started at 9,Movie Task-summer
