METADATA:
Experiment Seed,Subject
2246978,Enter Name Here
Time after setup,1.860711400047876
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-10
EXPERIMENT DATA:,Movie Task
Start Time,5.163118100026622
ESQ,118.77026100002695,,Self_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,120.13588549999986,,Intrusive_response,4.0,Movie Task,1,Enter Name Here,,Marker Started at 4,Movie Task-c4
ESQ,121.33699900005013,,Sounds_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,122.48665470001288,,Detailed_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-c4
ESQ,124.20283950003795,,Other_response,4.0,Movie Task,1,Enter Name Here,,Marker Started at 4,Movie Task-c4
ESQ,125.85309069999494,,Past_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-c4
ESQ,127.37020420003682,,Emotion_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-c4
ESQ,129.3037473000586,,Focus_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-c4
ESQ,130.88595800008625,,Future_response,5.0,Movie Task,1,Enter Name Here,,Marker Started at 5,Movie Task-c4
ESQ,132.7193223000504,,Images_response,10.0,Movie Task,1,Enter Name Here,,Marker Started at 10,Movie Task-c4
ESQ,133.76886489999015,,Problem_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,135.32000880001578,,Deliberate_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,136.36894299997948,,Knowledge_response,2.0,Movie Task,1,Enter Name Here,,Marker Started at 2,Movie Task-c4
ESQ,137.63579730002675,,Words_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,139.16900300001726,,Distracting_response,10.0,Movie Task,1,Enter Name Here,,Marker Started at 10,Movie Task-c4
ESQ,142.15161579998676,,Absorption_response,2.0,Movie Task,1,Enter Name Here,,Marker Started at 2,Movie Task-c4
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,142.18429740006104,,,,,,,,,
ESQ,302.0331713000778,,Self_response,4.0,Movie Task,1,Enter Name Here,,Marker Started at 4,Movie Task-c4
ESQ,303.23242570005823,,Sounds_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-c4
ESQ,304.3336398000829,,Future_response,3.0,Movie Task,1,Enter Name Here,,Marker Started at 3,Movie Task-c4
ESQ,305.3653891000431,,Intrusive_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-c4
ESQ,306.4159916000208,,Images_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-c4
ESQ,307.48328919999767,,Detailed_response,3.0,Movie Task,1,Enter Name Here,,Marker Started at 3,Movie Task-c4
ESQ,308.5831545999972,,Past_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,309.6830704000313,,Problem_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,310.7831493000267,,Words_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-c4
ESQ,311.8830971000716,,Deliberate_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-c4
ESQ,312.9667751999805,,Absorption_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-c4
ESQ,314.0331027000211,,Focus_response,10.0,Movie Task,1,Enter Name Here,,Marker Started at 10,Movie Task-c4
ESQ,315.11582030006684,,Emotion_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,316.3669441000093,,Knowledge_response,2.0,Movie Task,1,Enter Name Here,,Marker Started at 2,Movie Task-c4
ESQ,317.56623670004774,,Distracting_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,318.6324824000476,,Other_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-c4
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,318.6661820000736,,,,,,,,,
ESQ,432.99792330001947,,Problem_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-c4
ESQ,434.247243000078,,Focus_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-c4
