METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
587773,15,4,6,subject054
Time after setup,24.93109030002961
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,8
EXPERIMENT DATA:,Movie Task
Start Time,46.08219700003974
ESQ,268.17490759998327,,Future_response,7.0999999999999925,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,278.7171873000334,,Detailed_response,8.0,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,319.31502989999717,,Intrusive_response,6.199999999999996,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,331.3916829000227,,Knowledge_response,8.700000000000005,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,344.6027921999921,,Focus_response,9.699999999999987,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,352.4773051000084,,Words_response,7.500000000000005,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,356.2107574000256,,Past_response,10.0,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,364.80194949998986,,Emotion_response,1.0,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,370.04045100003714,,Images_response,10.0,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,379.59794850001344,,Sounds_response,7.199999999999995,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,410.0046190000139,,Deliberate_response,3.400000000000013,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,417.1614166999934,,Distracting_response,6.500000000000012,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,426.35164830001304,,Problem_response,6.000000000000014,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,434.4921652000048,,Absorption_response,5.5,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,437.79343150003115,,Other_response,10.0,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,442.89814940001816,,Self_response,8.49999999999999,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,442.9146234000218,,,,,,,,,
ESQ,606.694744300039,,Deliberate_response,2.5000000000000004,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,612.8001177000115,,Other_response,9.0,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,626.6939697000198,,Intrusive_response,9.0,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,635.4513938000309,,Problem_response,7.199999999999994,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,641.5240160000394,,Images_response,9.499999999999984,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,651.3137466000044,,Focus_response,10.0,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,660.3040604999987,,Emotion_response,2.5,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,665.0072904999834,,Self_response,7.6999999999999975,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,669.6772765000351,,Detailed_response,9.299999999999995,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,679.3181244999869,,Future_response,6.1999999999999975,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,685.491473400034,,Words_response,5.200000000000003,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,692.3299442999996,,Knowledge_response,8.39999999999999,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,696.867431199993,,Past_response,8.899999999999988,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,710.677365600015,,Absorption_response,7.499999999999991,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,718.9018439000356,,Sounds_response,6.599999999999996,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,723.3873811000376,,Distracting_response,7.400000000000002,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,723.4051010000403,,,,,,,,,
ESQ,844.0004297000123,,Future_response,5.400000000000001,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,854.9425143999979,,Problem_response,2.100000000000015,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,860.797352500027,,Distracting_response,1.0,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,867.8028648000327,,Words_response,8.299999999999988,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,872.4732002000092,,Sounds_response,2.800000000000016,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,886.667284300027,,Self_response,5.000000000000003,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,895.0247417000355,,Emotion_response,7.499999999999995,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,901.8299890999915,,Knowledge_response,2.5000000000000155,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,906.7340153999976,,Detailed_response,2.5000000000000004,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,922.4963233000017,,Intrusive_response,3.6000000000000165,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,928.3021333999932,,Deliberate_response,4.900000000000002,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,933.089192799991,,Images_response,6.200000000000003,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,940.5943845000002,,Focus_response,2.000000000000015,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,948.734189699986,,Absorption_response,1.700000000000001,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,955.5734399000066,,Past_response,1.0000000000000002,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,960.3273738999851,,Other_response,6.199999999999996,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,960.3438583000097,,,,,,,,,
ESQ,1094.3674127000268,,Problem_response,1.899999999999997,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,1098.9715135000297,,Words_response,4.500000000000007,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,1102.623369799985,,Detailed_response,4.199999999999999,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,1108.7963207000284,,Intrusive_response,6.800000000000011,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,1113.497512800037,,Past_response,7.399999999999993,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,1117.2203859,,Images_response,7.599999999999993,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,1122.9227765999967,,Focus_response,6.299999999999996,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,1127.2764119000058,,Emotion_response,5.0000000000000036,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,1134.0152500999975,,Future_response,4.500000000000014,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
