METADATA:
Experiment Seed,Subject
5297838,Enter Name Here
Time after setup,1.9842456000624225
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,5.324766900041141
Movie Task Start,5.324868499999866,,,,Movie Task,1,Enter Name Here,,,
Movie Init,5.76745570008643,,,,Movie Task,1,Enter Name Here,,,
Movie Start,5.773329799994826,,,,Movie Task,1,Enter Name Here,,gump.mp4,
ESQ,107.51611900003627,,Deliberate_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,109.78205949999392,,Deliberate_response,7.0,Movie Task,1,Enter Name Here,,Marker Started at 7,Movie Task-gump
ESQ,109.78544140001759,,Past_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,110.83162459998857,,Past_response,2.0,Movie Task,1,Enter Name Here,,Marker Started at 2,Movie Task-gump
ESQ,110.83556300005876,,Knowledge_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,111.93147630000021,,Knowledge_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-gump
ESQ,111.93557359999977,,Detailed_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,113.04863940004725,,Detailed_response,5.0,Movie Task,1,Enter Name Here,,Marker Started at 5,Movie Task-gump
ESQ,113.05225340009201,,Self_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,114.16563930001575,,Self_response,3.0,Movie Task,1,Enter Name Here,,Marker Started at 3,Movie Task-gump
ESQ,114.16931500006467,,Emotion_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,115.29896550008561,,Emotion_response,3.0,Movie Task,1,Enter Name Here,,Marker Started at 3,Movie Task-gump
ESQ,115.3026362999808,,Focus_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,116.4322497000685,,Focus_response,2.0,Movie Task,1,Enter Name Here,,Marker Started at 2,Movie Task-gump
ESQ,116.43608120002318,,Problem_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,117.56444029998966,,Problem_response,10.0,Movie Task,1,Enter Name Here,,Marker Started at 10,Movie Task-gump
ESQ,117.56818150007166,,Images_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,118.71559440006968,,Images_response,4.0,Movie Task,1,Enter Name Here,,Marker Started at 4,Movie Task-gump
ESQ,118.71897799998987,,Distracting_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,119.88233210006729,,Distracting_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-gump
ESQ,119.88427690009121,,Absorption_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,121.03131280001253,,Absorption_response,5.0,Movie Task,1,Enter Name Here,,Marker Started at 5,Movie Task-gump
ESQ,121.0353886000812,,Intrusive_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,122.18169570004102,,Intrusive_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-gump
ESQ,122.18579220003448,,Other_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,123.34795580001082,,Other_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-gump
ESQ,123.35155820008367,,Words_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,124.4814747000346,,Words_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-gump
ESQ,124.48558269999921,,Future_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
ESQ,125.5996438000584,,Future_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-gump
ESQ,125.60332790005486,,Sounds_start,,Movie Task,1,Enter Name Here,,,Movie Task-gump
