METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
6934255,0,0,1,subject034
Time after setup,22.89705800000229
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-12
EXPERIMENT DATA:,Movie Task
Start Time,66.00553100000252
ESQ,171.3519897000224,,Problem_response,7.0999999999999925,Movie Task,1,0,,Marker Started at 5,Movie Task-c4
ESQ,175.7071821000136,,Distracting_response,7.599999999999994,Movie Task,1,0,,Marker Started at 6,Movie Task-c4
ESQ,182.69480480000493,,Intrusive_response,4.0,Movie Task,1,0,,Marker Started at 4,Movie Task-c4
ESQ,191.41717580001568,,Images_response,6.900000000000011,Movie Task,1,0,,Marker Started at 10,Movie Task-c4
ESQ,201.25835960000404,,Sounds_response,3.2,Movie Task,1,0,,Marker Started at 3,Movie Task-c4
ESQ,207.1805392000242,,Emotion_response,4.100000000000001,Movie Task,1,0,,Marker Started at 3,Movie Task-c4
ESQ,212.68507840001257,,Focus_response,7.299999999999994,Movie Task,1,0,,Marker Started at 3,Movie Task-c4
ESQ,219.22327240000595,,Deliberate_response,5.500000000000016,Movie Task,1,0,,Marker Started at 10,Movie Task-c4
ESQ,222.40917940001236,,Self_response,6.7999999999999945,Movie Task,1,0,,Marker Started at 4,Movie Task-c4
ESQ,224.94485630001873,,Words_response,7.399999999999999,Movie Task,1,0,,Marker Started at 7,Movie Task-c4
ESQ,227.5800290000043,,Absorption_response,7.0,Movie Task,1,0,,Marker Started at 7,Movie Task-c4
ESQ,230.26511050001136,,Detailed_response,7.400000000000006,Movie Task,1,0,,Marker Started at 9,Movie Task-c4
ESQ,236.02023960000952,,Knowledge_response,7.599999999999991,Movie Task,1,0,,Marker Started at 5,Movie Task-c4
ESQ,239.3724650000222,,Future_response,8.299999999999988,Movie Task,1,0,,Marker Started at 5,Movie Task-c4
ESQ,241.7915181000135,,Past_response,8.0,Movie Task,1,0,,Marker Started at 8,Movie Task-c4
ESQ,244.86044140000013,,Other_response,8.600000000000005,Movie Task,1,0,,Marker Started at 10,Movie Task-c4
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,244.87785600000643,,,,,,,,,
ESQ,412.3953525000252,,Deliberate_response,2.000000000000001,Movie Task,1,0,,Marker Started at 6,Movie Task-c4
ESQ,417.54723760002526,,Images_response,5.899999999999997,Movie Task,1,0,,Marker Started at 5,Movie Task-c4
ESQ,422.36831650001113,,Problem_response,5.6,Movie Task,1,0,,Marker Started at 3,Movie Task-c4
ESQ,426.95511680000345,,Knowledge_response,7.899999999999991,Movie Task,1,0,,Marker Started at 4,Movie Task-c4
ESQ,430.34183040002245,,Past_response,9.0,Movie Task,1,0,,Marker Started at 9,Movie Task-c4
ESQ,436.04729510002653,,Detailed_response,5.4,Movie Task,1,0,,Marker Started at 3,Movie Task-c4
ESQ,440.98364470002707,,Future_response,10.0,Movie Task,1,0,,Marker Started at 9,Movie Task-c4
ESQ,446.03720570000587,,Intrusive_response,10.0,Movie Task,1,0,,Marker Started at 5,Movie Task-c4
ESQ,454.3608280000044,,Absorption_response,10.0,Movie Task,1,0,,Marker Started at 10,Movie Task-c4
ESQ,457.98249240001314,,Sounds_response,2.799999999999998,Movie Task,1,0,,Marker Started at 5,Movie Task-c4
ESQ,461.95167960002436,,Words_response,7.5999999999999925,Movie Task,1,0,,Marker Started at 3,Movie Task-c4
