METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
4197907,14,6,8,015
Time after setup,31.920647399965674
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,60.335537699982524
Movie Task Start,60.3355718999519,,,,Movie Task,1,14,,,
Movie Init,69.20981869997922,,,,Movie Task,1,14,,,
Movie Start,69.2171031999751,,,,Movie Task,1,14,,lms.mp4,
ESQ,196.31860070000403,,Future_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,206.57324259995949,,Future_response,7.0,Movie Task,1,14,,Marker Started at 7,Movie Task-lms
ESQ,206.57371799997054,,Deliberate_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,216.79872649995377,,Deliberate_response,5.0,Movie Task,1,14,,Marker Started at 5,Movie Task-lms
ESQ,216.79947410000023,,Self_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,223.80316869996022,,Self_response,6.0,Movie Task,1,14,,Marker Started at 6,Movie Task-lms
ESQ,223.80776019999757,,Emotion_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,236.18095749994973,,Emotion_response,10.0,Movie Task,1,14,,Marker Started at 10,Movie Task-lms
ESQ,236.18264069996076,,Distracting_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,245.02131679997547,,Distracting_response,5.0,Movie Task,1,14,,Marker Started at 5,Movie Task-lms
ESQ,245.02243680000538,,Other_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,263.3033451999654,,Other_response,9.0,Movie Task,1,14,,Marker Started at 9,Movie Task-lms
ESQ,263.30482729995856,,Detailed_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,266.0039625999634,,Detailed_response,2.0,Movie Task,1,14,,Marker Started at 2,Movie Task-lms
ESQ,266.0054517999524,,Intrusive_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,268.2899935999885,,Intrusive_response,7.0,Movie Task,1,14,,Marker Started at 7,Movie Task-lms
ESQ,268.29146699997364,,Focus_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,270.6756980000064,,Focus_response,2.0,Movie Task,1,14,,Marker Started at 2,Movie Task-lms
ESQ,270.67719449999277,,Images_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,271.9757534999517,,Images_response,10.0,Movie Task,1,14,,Marker Started at 10,Movie Task-lms
ESQ,271.97725549997995,,Problem_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,273.42748019995634,,Problem_response,10.0,Movie Task,1,14,,Marker Started at 10,Movie Task-lms
ESQ,273.42930629994953,,Words_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,274.84570189996157,,Words_response,5.0,Movie Task,1,14,,Marker Started at 5,Movie Task-lms
ESQ,274.84730759996455,,Absorption_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,275.9946272999514,,Absorption_response,5.0,Movie Task,1,14,,Marker Started at 5,Movie Task-lms
ESQ,275.996159399976,,Sounds_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,277.03028019994963,,Sounds_response,7.0,Movie Task,1,14,,Marker Started at 7,Movie Task-lms
ESQ,277.03178469999693,,Past_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,278.1991053999518,,Past_response,6.0,Movie Task,1,14,,Marker Started at 6,Movie Task-lms
ESQ,278.19976920000045,,Knowledge_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,279.31570599996485,,Knowledge_response,4.0,Movie Task,1,14,,Marker Started at 4,Movie Task-lms
Movie prompt 1 lms.mp4,279.33268439996755,,,,Movie Task,1,14,,0,
ESQ,426.96314249996794,,Problem_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,433.55598979996284,,Problem_response,1.0,Movie Task,1,14,,Marker Started at 2,Movie Task-lms
ESQ,433.5583536999766,,Future_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,437.4248108000029,,Future_response,1.0,Movie Task,1,14,,Marker Started at 3,Movie Task-lms
ESQ,437.4264523999882,,Detailed_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,438.5424546999857,,Detailed_response,4.0,Movie Task,1,14,,Marker Started at 4,Movie Task-lms
ESQ,438.5440062999842,,Knowledge_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,440.74597479996737,,Knowledge_response,1.0,Movie Task,1,14,,Marker Started at 5,Movie Task-lms
ESQ,440.7466538999579,,Images_start,,Movie Task,1,14,,,Movie Task-lms
ESQ,443.512731899973,,Images_response,1.0,Movie Task,1,14,,Marker Started at 3,Movie Task-lms
