METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
5557144,15,10,0,participant042
Time after setup,19.622762300015893
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,15
EXPERIMENT DATA:,Movie Task
Start Time,41.445060900005046
ESQ,266.170127099962,,Detailed_response,3.900000000000001,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,279.9475156000117,,Self_response,5.000000000000001,Movie Task,1,15,,Marker Started at 4,Movie Task-c4
ESQ,287.2704023999977,,Intrusive_response,2.800000000000005,Movie Task,1,15,,Marker Started at 7,Movie Task-c4
ESQ,292.50900299998466,,Distracting_response,5.200000000000006,Movie Task,1,15,,Marker Started at 7,Movie Task-c4
ESQ,298.0806278999662,,Sounds_response,1.0,Movie Task,1,15,,Marker Started at 4,Movie Task-c4
ESQ,305.0515120999771,,Focus_response,5.300000000000006,Movie Task,1,15,,Marker Started at 7,Movie Task-c4
ESQ,310.77155000000494,,Images_response,4.700000000000001,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,316.8958573999698,,Deliberate_response,3.0999999999999983,Movie Task,1,15,,Marker Started at 5,Movie Task-c4
ESQ,325.9014557999908,,Past_response,5.5,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,331.6056071000057,,Absorption_response,2.600000000000012,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
ESQ,336.4591783999931,,Emotion_response,3.0,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,341.4978643999784,,Future_response,8.799999999999994,Movie Task,1,15,,Marker Started at 7,Movie Task-c4
ESQ,344.8328011999838,,Words_response,8.400000000000006,Movie Task,1,15,,Marker Started at 10,Movie Task-c4
ESQ,347.6015938000055,,Other_response,9.0,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
ESQ,353.95674729999155,,Problem_response,7.099999999999994,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,358.04484879999654,,Knowledge_response,6.899999999999994,Movie Task,1,15,,Marker Started at 4,Movie Task-c4
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,358.0607998999767,,,,,,,,,
ESQ,464.3281068999786,,Emotion_response,3.299999999999998,Movie Task,1,15,,Marker Started at 5,Movie Task-c4
ESQ,469.5158935000072,,Sounds_response,1.0,Movie Task,1,15,,Marker Started at 4,Movie Task-c4
ESQ,473.7856838000007,,Absorption_response,3.0,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,477.12153760000365,,Deliberate_response,3.6000000000000023,Movie Task,1,15,,Marker Started at 6,Movie Task-c4
ESQ,480.9905365000013,,Self_response,4.100000000000001,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,486.6815984999994,,Words_response,7.699999999999993,Movie Task,1,15,,Marker Started at 2,Movie Task-c4
ESQ,492.00161510001635,,Detailed_response,4.500000000000018,Movie Task,1,15,,Marker Started at 10,Movie Task-c4
ESQ,494.60155720001785,,Images_response,4.0,Movie Task,1,15,,Marker Started at 4,Movie Task-c4
ESQ,497.75488869997207,,Intrusive_response,3.799999999999999,Movie Task,1,15,,Marker Started at 5,Movie Task-c4
ESQ,501.57452129997546,,Other_response,7.599999999999992,Movie Task,1,15,,Marker Started at 4,Movie Task-c4
ESQ,503.8934938000166,,Future_response,8.0,Movie Task,1,15,,Marker Started at 8,Movie Task-c4
ESQ,508.1315897000022,,Problem_response,3.100000000000001,Movie Task,1,15,,Marker Started at 2,Movie Task-c4
ESQ,510.88203819998307,,Past_response,2.0,Movie Task,1,15,,Marker Started at 2,Movie Task-c4
ESQ,514.0177284000092,,Knowledge_response,8.0,Movie Task,1,15,,Marker Started at 8,Movie Task-c4
ESQ,520.6078094000113,,Distracting_response,8.400000000000006,Movie Task,1,15,,Marker Started at 2,Movie Task-c4
ESQ,526.2954521999927,,Focus_response,8.099999999999989,Movie Task,1,15,,Marker Started at 5,Movie Task-c4
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,526.3112889999757,,,,,,,,,
ESQ,612.6792898999993,,Other_response,7.199999999999995,Movie Task,1,15,,Marker Started at 2,Movie Task-c4
ESQ,617.0494864999782,,Distracting_response,4.800000000000002,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,620.5693527999683,,Deliberate_response,3.5999999999999988,Movie Task,1,15,,Marker Started at 5,Movie Task-c4
ESQ,623.5385802999954,,Self_response,4.9,Movie Task,1,15,,Marker Started at 4,Movie Task-c4
ESQ,628.2415360999876,,Future_response,5.799999999999999,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,634.7305125999846,,Detailed_response,5.3,Movie Task,1,15,,Marker Started at 4,Movie Task-c4
ESQ,638.9016283999663,,Emotion_response,8.400000000000006,Movie Task,1,15,,Marker Started at 10,Movie Task-c4
ESQ,642.736992399965,,Knowledge_response,6.799999999999997,Movie Task,1,15,,Marker Started at 6,Movie Task-c4
ESQ,645.4915930000134,,Intrusive_response,2.6000000000000005,Movie Task,1,15,,Marker Started at 2,Movie Task-c4
ESQ,649.7592770999763,,Absorption_response,2.9000000000000123,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
ESQ,653.4116719000158,,Focus_response,4.2000000000000135,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
ESQ,656.4134577999939,,Problem_response,3.0000000000000018,Movie Task,1,15,,Marker Started at 6,Movie Task-c4
ESQ,661.9855247999658,,Past_response,4.900000000000018,Movie Task,1,15,,Marker Started at 10,Movie Task-c4
ESQ,665.9216235000058,,Words_response,7.300000000000006,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
ESQ,669.3916409999947,,Sounds_response,1.0,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
ESQ,671.9450046999846,,Images_response,6.800000000000008,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,671.9615983999684,,,,,,,,,
ESQ,861.8784219999798,,Focus_response,3.400000000000013,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
ESQ,865.4136900000158,,Absorption_response,5.6,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,868.5834397000144,,Other_response,7.000000000000011,Movie Task,1,15,,Marker Started at 10,Movie Task-c4
ESQ,871.1517349999631,,Detailed_response,6.400000000000009,Movie Task,1,15,,Marker Started at 9,Movie Task-c4
ESQ,874.307186399994,,Problem_response,3.200000000000009,Movie Task,1,15,,Marker Started at 8,Movie Task-c4
ESQ,877.4239747999818,,Self_response,7.799999999999992,Movie Task,1,15,,Marker Started at 3,Movie Task-c4
ESQ,883.8793841999723,,Deliberate_response,7.6999999999999975,Movie Task,1,15,,Marker Started at 7,Movie Task-c4
ESQ,888.8329969999613,,Distracting_response,4.900000000000002,Movie Task,1,15,,Marker Started at 2,Movie Task-c4
ESQ,891.5354246000061,,Sounds_response,8.0,Movie Task,1,15,,Marker Started at 8,Movie Task-c4
