METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
5324951,8,10,15,subject089
Time after setup,72.83076420007274
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,96.0489002999384
Movie Task Start,96.04893400007859,,,,Movie Task,1,8,,,
Movie Init,116.41084269993007,,,,Movie Task,1,8,,,
Movie Start,116.41853519994766,,,,Movie Task,1,8,,c4.mp4,
ESQ,220.86269310000353,,Detailed_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,228.8613404999487,,Detailed_response,2.0,Movie Task,1,8,,Marker Started at 2,Movie Task-c4
ESQ,228.86258609988727,,Self_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,237.78449400002137,,Self_response,10.0,Movie Task,1,8,,Marker Started at 10,Movie Task-c4
ESQ,237.7874125998933,,Emotion_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,244.94049070007168,,Emotion_response,9.0,Movie Task,1,8,,Marker Started at 9,Movie Task-c4
ESQ,244.9447172000073,,Images_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,254.8491225000471,,Images_response,10.0,Movie Task,1,8,,Marker Started at 10,Movie Task-c4
ESQ,254.85176989994943,,Past_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,259.10137659986503,,Past_response,2.0,Movie Task,1,8,,Marker Started at 2,Movie Task-c4
ESQ,259.1029000999406,,Sounds_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,264.4575485000387,,Sounds_response,10.0,Movie Task,1,8,,Marker Started at 10,Movie Task-c4
ESQ,264.45906160003506,,Problem_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,282.25364720006473,,Problem_response,8.0,Movie Task,1,8,,Marker Started at 8,Movie Task-c4
ESQ,282.2553477999754,,Focus_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,294.7974966999609,,Focus_response,7.999999999999991,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,294.79900679993443,,Deliberate_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,299.11643350007944,,Deliberate_response,5.800000000000011,Movie Task,1,8,,Marker Started at 9,Movie Task-c4
ESQ,299.1179364998825,,Intrusive_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,303.3873815999832,,Intrusive_response,6.599999999999996,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,303.38887399993837,,Words_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,307.22466919990256,,Words_response,3.700000000000006,Movie Task,1,8,,Marker Started at 7,Movie Task-c4
ESQ,307.2261818998959,,Distracting_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,312.2125699999742,,Distracting_response,2.0999999999999974,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,312.21407079999335,,Absorption_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,315.3804122998845,,Absorption_response,10.0,Movie Task,1,8,,Marker Started at 8,Movie Task-c4
ESQ,315.38195730000734,,Other_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,320.0013609000016,,Other_response,6.6999999999999975,Movie Task,1,8,,Marker Started at 6,Movie Task-c4
ESQ,320.00378059991635,,Knowledge_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,324.13742060004734,,Knowledge_response,10.0,Movie Task,1,8,,Marker Started at 10,Movie Task-c4
ESQ,324.1389146000147,,Future_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,327.77404659986496,,Future_response,7.500000000000009,Movie Task,1,8,,Marker Started at 10,Movie Task-c4
Movie prompt 1 c4.mp4,327.79143249988556,,,,Movie Task,1,8,,0,
ESQ,538.4436713999603,,Detailed_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,542.9138319999911,,Detailed_response,6.800000000000008,Movie Task,1,8,,Marker Started at 9,Movie Task-c4
ESQ,542.9153112999629,,Other_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,545.8510225000791,,Other_response,9.599999999999994,Movie Task,1,8,,Marker Started at 8,Movie Task-c4
ESQ,545.8522111000493,,Knowledge_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,549.9201672999188,,Knowledge_response,5.7,Movie Task,1,8,,Marker Started at 2,Movie Task-c4
ESQ,549.9216326999012,,Future_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,553.0053570999298,,Future_response,8.999999999999986,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,553.0059028998949,,Images_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,557.2271137000062,,Images_response,2.8999999999999977,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,557.2286336000543,,Distracting_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,561.2301201999653,,Distracting_response,4.700000000000001,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,561.2319865999743,,Intrusive_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,564.2840789000038,,Intrusive_response,3.6999999999999984,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,564.2856580000371,,Words_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,567.7016064000782,,Words_response,1.0,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,567.7030936998781,,Sounds_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,570.537171300035,,Sounds_response,7.999999999999991,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,570.5387766000349,,Emotion_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,576.1586952998769,,Emotion_response,2.5999999999999974,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,576.1602026000619,,Past_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,579.8942054999061,,Past_response,3.3000000000000003,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,579.8948552999645,,Self_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,582.8984657998662,,Self_response,8.59999999999999,Movie Task,1,8,,Marker Started at 2,Movie Task-c4
ESQ,582.9000333999284,,Focus_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,587.1338168999646,,Focus_response,6.399999999999997,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,587.1352989000734,,Deliberate_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,590.6370876000728,,Deliberate_response,7.500000000000005,Movie Task,1,8,,Marker Started at 9,Movie Task-c4
ESQ,590.6385732998606,,Absorption_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,595.3250601000618,,Absorption_response,9.299999999999995,Movie Task,1,8,,Marker Started at 8,Movie Task-c4
ESQ,595.3265607999638,,Problem_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,598.2771294000559,,Problem_response,8.999999999999993,Movie Task,1,8,,Marker Started at 7,Movie Task-c4
Movie prompt 2 c4.mp4,598.2936980000231,,,,Movie Task,1,8,,0,
ESQ,755.1043853999581,,Problem_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,760.6410059998743,,Problem_response,7.3999999999999915,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,760.6421964999754,,Deliberate_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,763.6267097999807,,Deliberate_response,2.899999999999998,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,763.627359099919,,Emotion_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,766.9635264999233,,Emotion_response,3.200000000000001,Movie Task,1,8,,Marker Started at 2,Movie Task-c4
ESQ,766.9651386998594,,Absorption_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,770.6987546000164,,Absorption_response,3.0000000000000053,Movie Task,1,8,,Marker Started at 7,Movie Task-c4
ESQ,770.7002359998878,,Self_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,772.9509747000411,,Self_response,2.0,Movie Task,1,8,,Marker Started at 2,Movie Task-c4
ESQ,772.9524574999232,,Future_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,776.7540257000364,,Future_response,8.699999999999989,Movie Task,1,8,,Marker Started at 2,Movie Task-c4
ESQ,776.7555331999902,,Detailed_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,779.7232898999937,,Detailed_response,3.2000000000000126,Movie Task,1,8,,Marker Started at 9,Movie Task-c4
ESQ,779.7247838000767,,Knowledge_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,782.6076841999311,,Knowledge_response,1.0,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,782.6083545000292,,Distracting_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,787.6121110999957,,Distracting_response,10.0,Movie Task,1,8,,Marker Started at 7,Movie Task-c4
ESQ,787.6135893000755,,Images_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,791.1317926000338,,Images_response,1.1000000000000152,Movie Task,1,8,,Marker Started at 10,Movie Task-c4
ESQ,791.1329737999476,,Focus_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,793.969802999869,,Focus_response,4.100000000000001,Movie Task,1,8,,Marker Started at 2,Movie Task-c4
ESQ,793.9715873999521,,Other_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,797.537578899879,,Other_response,1.0,Movie Task,1,8,,Marker Started at 10,Movie Task-c4
ESQ,797.5380289999302,,Sounds_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,801.2407702000346,,Sounds_response,2.8000000000000087,Movie Task,1,8,,Marker Started at 8,Movie Task-c4
ESQ,801.2479574999306,,Intrusive_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,804.1600617999211,,Intrusive_response,1.0,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,804.1615126000252,,Past_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,806.8445502000395,,Past_response,3.5000000000000093,Movie Task,1,8,,Marker Started at 8,Movie Task-c4
ESQ,806.846034700051,,Words_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,809.7307632998563,,Words_response,1.0,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
Movie prompt 3 c4.mp4,809.7477509998716,,,,Movie Task,1,8,,0,
ESQ,936.6188079998828,,Self_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,939.6190508999862,,Self_response,1.0,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,939.6199187000748,,Words_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,941.5541511999909,,Words_response,2.2999999999999985,Movie Task,1,8,,Marker Started at 4,Movie Task-c4
ESQ,941.5556679000147,,Images_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,943.6391592000145,,Images_response,3.6000000000000023,Movie Task,1,8,,Marker Started at 6,Movie Task-c4
ESQ,943.6409135998692,,Sounds_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,945.5240889000706,,Sounds_response,3.2999999999999985,Movie Task,1,8,,Marker Started at 5,Movie Task-c4
ESQ,945.5255688999314,,Future_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,947.6586654998828,,Future_response,8.200000000000006,Movie Task,1,8,,Marker Started at 10,Movie Task-c4
ESQ,947.6591320999432,,Distracting_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,950.1764358999208,,Distracting_response,8.699999999999994,Movie Task,1,8,,Marker Started at 7,Movie Task-c4
ESQ,950.1770337999333,,Knowledge_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,952.6792741999961,,Knowledge_response,1.0,Movie Task,1,8,,Marker Started at 3,Movie Task-c4
ESQ,952.6804078998975,,Intrusive_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,954.8665193999186,,Intrusive_response,7.399999999999992,Movie Task,1,8,,Marker Started at 4,Movie Task-c4
ESQ,954.8680185999256,,Emotion_start,,Movie Task,1,8,,,Movie Task-c4
ESQ,957.6664571000729,,Emotion_response,3.5000000000000058,Movie Task,1,8,,Marker Started at 7,Movie Task-c4
