METADATA:,,,,,,,,,,
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject,,,,,,
ESQ,3508.049893,,Words_response,7.9,Movie Task,1,0,,Marker Started at 7,Movie Task-lms
ESQ,3510.434154,,Self_response,2,Movie Task,1,0,,Marker Started at 5,Movie Task-lms
ESQ,3513.286975,,Future_response,8,Movie Task,1,0,,Marker Started at 10,Movie Task-lms
ESQ,3516.257042,,Problem_response,7.6,Movie Task,1,0,,Marker Started at 6,Movie Task-lms
ESQ,3522.611554,,Past_response,1.5,Movie Task,1,0,,Marker Started at 4,Movie Task-lms
ESQ,3525.580622,,Deliberate_response,4.5,Movie Task,1,0,,Marker Started at 8,Movie Task-lms
ESQ,3527.998156,,Absorption_response,2.6,Movie Task,1,0,,Marker Started at 4,Movie Task-lms
ESQ,3531.034204,,Knowledge_response,6.3,Movie Task,1,0,,Marker Started at 2,Movie Task-lms
ESQ,3534.571826,,Images_response,6.7,Movie Task,1,0,,Marker Started at 2,Movie Task-lms
ESQ,3537.273293,,Sounds_response,2.4,Movie Task,1,0,,Marker Started at 5,Movie Task-lms
ESQ,3541.776338,,Detailed_response,3.3,Movie Task,1,0,,Marker Started at 5,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3541.794243,,,,,,,,,
ESQ,3685.358215,,Focus_response,8,Movie Task,1,0,,Marker Started at 4,Movie Task-lms
ESQ,3688.910803,,Distracting_response,6.8,Movie Task,1,0,,Marker Started at 3,Movie Task-lms
ESQ,3694.849057,,Sounds_response,2.3,Movie Task,1,0,,Marker Started at 5,Movie Task-lms
ESQ,3698.702031,,Self_response,7.1,Movie Task,1,0,,Marker Started at 9,Movie Task-lms
ESQ,3701.821009,,Future_response,6.6,Movie Task,1,0,,Marker Started at 2,Movie Task-lms
ESQ,3704.223208,,Intrusive_response,1,Movie Task,1,0,,Marker Started at 3,Movie Task-lms
ESQ,3706.491479,,Images_response,7,Movie Task,1,0,,Marker Started at 7,Movie Task-lms
ESQ,3708.276316,,Words_response,9,Movie Task,1,0,,Marker Started at 9,Movie Task-lms
ESQ,3711.462163,,Deliberate_response,5.3,Movie Task,1,0,,Marker Started at 6,Movie Task-lms
ESQ,3715.532131,,Problem_response,1.4,Movie Task,1,0,,Marker Started at 9,Movie Task-lms
ESQ,3718.333754,,Other_response,8.3,Movie Task,1,0,,Marker Started at 4,Movie Task-lms
ESQ,3722.136402,,Knowledge_response,6.6,Movie Task,1,0,,Marker Started at 2,Movie Task-lms
ESQ,3726.340609,,Past_response,7.2,Movie Task,1,0,,Marker Started at 9,Movie Task-lms
ESQ,3728.526393,,Absorption_response,1.5,Movie Task,1,0,,Marker Started at 3,Movie Task-lms
ESQ,3732.078222,,Detailed_response,2.9,Movie Task,1,0,,Marker Started at 7,Movie Task-lms
ESQ,3735.03221,,Emotion_response,3.3,Movie Task,1,0,,Marker Started at 5,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3735.047933,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3827.82832,,,,,,,,,
ESQ,3832.959751,,Past_response,1.4,Experience Sampling Questions,1,0,,Marker Started at 6,Movie Task-Movie Task-lms
ESQ,3837.214003,,Focus_response,7.9,Experience Sampling Questions,1,0,,Marker Started at 5,Movie Task-Movie Task-lms
ESQ,3845.852824,,Other_response,7.5,Experience Sampling Questions,1,0,,Marker Started at 7,Movie Task-Movie Task-lms
ESQ,3847.788242,,Problem_response,2,Experience Sampling Questions,1,0,,Marker Started at 2,Movie Task-Movie Task-lms
ESQ,3850.923586,,Images_response,4,Experience Sampling Questions,1,0,,Marker Started at 4,Movie Task-Movie Task-lms
ESQ,3854.026413,,Detailed_response,3.1,Experience Sampling Questions,1,0,,Marker Started at 10,Movie Task-Movie Task-lms
ESQ,3856.927295,,Absorption_response,3.3,Experience Sampling Questions,1,0,,Marker Started at 6,Movie Task-Movie Task-lms
ESQ,3859.613002,,Intrusive_response,1,Experience Sampling Questions,1,0,,Marker Started at 6,Movie Task-Movie Task-lms
ESQ,3862.266476,,Deliberate_response,3.8,Experience Sampling Questions,1,0,,Marker Started at 5,Movie Task-Movie Task-lms
ESQ,3865.084333,,Future_response,8,Experience Sampling Questions,1,0,,Marker Started at 8,Movie Task-Movie Task-lms
ESQ,3867.937135,,Sounds_response,3.3,Experience Sampling Questions,1,0,,Marker Started at 4,Movie Task-Movie Task-lms
ESQ,3871.373191,,Emotion_response,7,Experience Sampling Questions,1,0,,Marker Started at 7,Movie Task-Movie Task-lms
ESQ,3884.618192,,Words_response,7.7,Experience Sampling Questions,1,0,,Marker Started at 6,Movie Task-Movie Task-lms
ESQ,3887.5865,,Distracting_response,6.4,Experience Sampling Questions,1,0,,Marker Started at 5,Movie Task-Movie Task-lms
ESQ,3892.039784,,Knowledge_response,6.7,Experience Sampling Questions,1,0,,Marker Started at 2,Movie Task-Movie Task-lms
ESQ,3894.609468,,Self_response,2.7,Experience Sampling Questions,1,0,,Marker Started at 6,Movie Task-Movie Task-lms
