METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
2817254,1,2,7,096
Time after setup,28.478608899982646
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,38.456461700145155
Movie Task Start,38.456498299958184,,,,Movie Task,1,1,,,
Movie Init,58.85406020004302,,,,Movie Task,1,1,,,
Movie Start,58.85834180004895,,,,Movie Task,1,1,,summer.mp4,
ESQ,247.92419719998725,,Sounds_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,256.84373900014907,,Sounds_response,5.899999999999997,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,256.84503110009246,,Future_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,259.04438420012593,,Future_response,5.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,259.0457780000288,,Self_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,265.6333759999834,,Self_response,3.4999999999999987,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,265.6341897000093,,Deliberate_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,270.05293989996426,,Deliberate_response,3.9000000000000017,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
ESQ,270.0536353001371,,Words_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,274.42351310001686,,Words_response,5.8,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
ESQ,274.42424069996923,,Emotion_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,278.7768173001241,,Emotion_response,3.799999999999999,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,278.7775612999685,,Other_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,284.21688110008836,,Other_response,1.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,284.2174289000686,,Intrusive_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,287.1836395000573,,Intrusive_response,4.3000000000000025,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,287.1842937001493,,Knowledge_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,291.4037908001337,,Knowledge_response,1.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,291.40454050013795,,Absorption_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,298.46066750003956,,Absorption_response,6.199999999999996,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
