METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
8536410,1,9,15,112
Time after setup,20.000247899908572
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,37.77621129993349
Movie Task Start,37.77624680008739,,,,Movie Task,1,1,,,
Movie Init,70.79384609987028,,,,Movie Task,1,1,,,
Movie Start,70.81523899990134,,,,Movie Task,1,1,,summer.mp4,
ESQ,243.1159190000035,,Deliberate_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,255.51699039991945,,Deliberate_response,2.0,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
ESQ,255.51863649999723,,Self_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,269.5615731999278,,Self_response,4.500000000000011,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,269.5629024000373,,Other_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,276.2007287000306,,Other_response,7.100000000000007,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,276.201383800013,,Knowledge_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,284.5906235999428,,Knowledge_response,1.0,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,284.5911538999062,,Distracting_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,290.34600599994883,,Distracting_response,2.5,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
ESQ,290.3476241999306,,Past_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,297.9006983998697,,Past_response,2.4000000000000012,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,297.9011762998998,,Intrusive_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,302.17112970002927,,Intrusive_response,4.000000000000013,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,302.1727837000508,,Images_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,305.673597099958,,Images_response,7.299999999999994,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,305.6752583999187,,Future_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,309.3602046999149,,Future_response,6.800000000000011,Movie Task,1,1,,Marker Started at 10,Movie Task-summer
ESQ,309.361542499857,,Focus_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,314.3980235999916,,Focus_response,8.699999999999987,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,314.3989124998916,,Absorption_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,318.9168712000828,,Absorption_response,6.100000000000007,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,318.9181820000522,,Emotion_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,324.99011710006744,,Emotion_response,5.000000000000014,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,324.991624499904,,Sounds_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,329.65951270004734,,Sounds_response,6.7999999999999945,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,329.66105180000886,,Words_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,332.76214660005644,,Words_response,7.0,Movie Task,1,1,,Marker Started at 7,Movie Task-summer
ESQ,332.76378839998506,,Problem_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,337.01643179985695,,Problem_response,3.500000000000002,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,337.01706329989247,,Detailed_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,340.3846402000636,,Detailed_response,1.8999999999999992,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
Movie prompt 1 summer.mp4,340.41892279987223,,,,Movie Task,1,1,,0,
ESQ,436.5050906999968,,Intrusive_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,442.6147507999558,,Intrusive_response,1.7000000000000046,Movie Task,1,1,,Marker Started at 7,Movie Task-summer
ESQ,442.6163013000041,,Detailed_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,446.4675918999128,,Detailed_response,5.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,446.46882359986193,,Knowledge_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,450.4712147000246,,Knowledge_response,1.5000000000000009,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,450.4718005999457,,Self_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,454.97560689994134,,Self_response,1.500000000000015,Movie Task,1,1,,Marker Started at 10,Movie Task-summer
ESQ,454.97694059996866,,Words_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,461.2955859999638,,Words_response,6.800000000000004,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,461.2968303000089,,Images_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,465.18330439995043,,Images_response,6.899999999999997,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,465.18483939999714,,Problem_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,469.40291259996593,,Problem_response,6.700000000000008,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,469.40457100002095,,Other_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,473.83988530002534,,Other_response,1.2000000000000117,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,473.8411912000738,,Past_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,478.14320829999633,,Past_response,1.0,Movie Task,1,1,,Marker Started at 10,Movie Task-summer
ESQ,478.1446539000608,,Future_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,482.11278149997815,,Future_response,8.100000000000007,Movie Task,1,1,,Marker Started at 10,Movie Task-summer
ESQ,482.1143960999325,,Deliberate_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,486.6843049998861,,Deliberate_response,1.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,486.6857515000738,,Focus_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,495.256783900084,,Focus_response,10.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,495.2582781999372,,Emotion_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,498.54303489997983,,Emotion_response,2.0999999999999983,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,498.5446019999217,,Absorption_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,504.19716849992983,,Absorption_response,10.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,504.19848149991594,,Sounds_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,508.2167342000175,,Sounds_response,1.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,508.21838460001163,,Distracting_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,515.2729835999198,,Distracting_response,4.900000000000002,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
Movie prompt 2 summer.mp4,515.2901423999574,,,,Movie Task,1,1,,0,
ESQ,595.2036943000276,,Knowledge_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,602.491783299949,,Knowledge_response,1.0,Movie Task,1,1,,Marker Started at 10,Movie Task-summer
ESQ,602.4931634999812,,Problem_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,607.2792636998929,,Problem_response,1.0,Movie Task,1,1,,Marker Started at 10,Movie Task-summer
ESQ,607.2807809000369,,Emotion_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,614.0675947999116,,Emotion_response,7.100000000000003,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,614.0695283999667,,Words_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,620.0052396999672,,Words_response,6.599999999999997,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
ESQ,620.0069072998594,,Intrusive_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,624.3090790999122,,Intrusive_response,1.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,624.3106156000867,,Other_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,629.4633136000484,,Other_response,9.099999999999987,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,629.4644780000672,,Detailed_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,635.2009729000274,,Detailed_response,7.399999999999994,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
ESQ,635.2026386000216,,Distracting_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,639.4225967999082,,Distracting_response,1.1999999999999993,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,639.4239173999522,,Focus_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,644.5585360999685,,Focus_response,10.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,644.5600981998723,,Self_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,648.8954934000503,,Self_response,1.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,648.8970077999402,,Past_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,651.7308064000681,,Past_response,3.0999999999999983,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,651.7394371000119,,Images_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,654.8998103998601,,Images_response,1.0,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
ESQ,654.9014498000033,,Future_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,658.2194767000619,,Future_response,1.0,Movie Task,1,1,,Marker Started at 7,Movie Task-summer
ESQ,658.2211474999785,,Deliberate_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,661.3383692998905,,Deliberate_response,1.0,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,661.3390605000313,,Sounds_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,664.2406051999424,,Sounds_response,1.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,664.2413910999894,,Absorption_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,667.0422620000318,,Absorption_response,8.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
Movie prompt 3 summer.mp4,667.0765710999258,,,,Movie Task,1,1,,0,
ESQ,852.1198288998567,,Detailed_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,858.4292293998878,,Detailed_response,8.399999999999991,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,858.4296951999422,,Absorption_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,862.4645535999443,,Absorption_response,1.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,862.465084800031,,Sounds_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,867.9346799999475,,Sounds_response,1.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,867.9352197998669,,Self_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,871.8546871999279,,Self_response,1.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,871.8563220999204,,Distracting_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,875.7746564999688,,Distracting_response,1.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,875.7760971998796,,Problem_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,879.5446116998792,,Problem_response,1.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,879.5458056998905,,Focus_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,883.0117243998684,,Focus_response,10.0,Movie Task,1,1,,Marker Started at 7,Movie Task-summer
ESQ,883.0133358000312,,Future_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,886.7997620999813,,Future_response,1.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,886.8012941000052,,Words_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,891.9877995999996,,Words_response,1.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,891.9891724998597,,Past_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,895.9399206999224,,Past_response,10.0,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
ESQ,895.9414707000833,,Intrusive_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,899.4926237000618,,Intrusive_response,1.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,899.494263399858,,Deliberate_start,,Movie Task,1,1,,,Movie Task-summer
ESQ,903.812635499984,,Deliberate_response,1.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,903.8142550999764,,Knowledge_start,,Movie Task,1,1,,,Movie Task-summer
