METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
6126797,3,8,13,041
Time after setup,16.588790100009646
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,14
EXPERIMENT DATA:,Movie Task
Start Time,38.46743270003935
ESQ,185.17233349999879,,Other_response,1.8000000000000116,Movie Task,1,3,,Marker Started at 9,Movie Task-lms
ESQ,196.28171480004676,,Distracting_response,2.000000000000015,Movie Task,1,3,,Marker Started at 10,Movie Task-lms
ESQ,203.1035499999998,,Future_response,2.8000000000000087,Movie Task,1,3,,Marker Started at 8,Movie Task-lms
ESQ,211.0100383000099,,Emotion_response,9.099999999999989,Movie Task,1,3,,Marker Started at 2,Movie Task-lms
ESQ,223.186675200006,,Problem_response,4.300000000000017,Movie Task,1,3,,Marker Started at 10,Movie Task-lms
ESQ,228.45779200003017,,Images_response,8.29999999999999,Movie Task,1,3,,Marker Started at 2,Movie Task-lms
ESQ,233.8113888000371,,Sounds_response,6.3000000000000025,Movie Task,1,3,,Marker Started at 7,Movie Task-lms
ESQ,241.23542199999793,,Focus_response,2.0,Movie Task,1,3,,Marker Started at 2,Movie Task-lms
ESQ,245.80551840004046,,Intrusive_response,1.3999999999999995,Movie Task,1,3,,Marker Started at 3,Movie Task-lms
ESQ,254.52891180000734,,Knowledge_response,7.200000000000003,Movie Task,1,3,,Marker Started at 8,Movie Task-lms
ESQ,260.3002191000269,,Words_response,2.0,Movie Task,1,3,,Marker Started at 2,Movie Task-lms
ESQ,265.9215288000414,,Deliberate_response,6.100000000000007,Movie Task,1,3,,Marker Started at 8,Movie Task-lms
ESQ,274.42787630000385,,Detailed_response,7.6999999999999975,Movie Task,1,3,,Marker Started at 7,Movie Task-lms
ESQ,279.982405000017,,Past_response,8.200000000000006,Movie Task,1,3,,Marker Started at 10,Movie Task-lms
ESQ,284.7694699999993,,Self_response,8.999999999999986,Movie Task,1,3,,Marker Started at 5,Movie Task-lms
ESQ,289.85761370003456,,Absorption_response,6.500000000000009,Movie Task,1,3,,Marker Started at 9,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,289.8747239999939,,,,,,,,,
ESQ,488.98633079999126,,Problem_response,7.200000000000006,Movie Task,1,3,,Marker Started at 9,Movie Task-lms
ESQ,495.7910752000171,,Self_response,5.900000000000004,Movie Task,1,3,,Marker Started at 7,Movie Task-lms
ESQ,507.5672850999981,,Other_response,4.799999999999999,Movie Task,1,3,,Marker Started at 5,Movie Task-lms
ESQ,515.9408187000081,,Sounds_response,2.3000000000000047,Movie Task,1,3,,Marker Started at 7,Movie Task-lms
ESQ,518.4588666000054,,Words_response,3.0,Movie Task,1,3,,Marker Started at 3,Movie Task-lms
ESQ,523.2965555000119,,Detailed_response,6.200000000000006,Movie Task,1,3,,Marker Started at 8,Movie Task-lms
ESQ,527.7167914000456,,Absorption_response,8.600000000000005,Movie Task,1,3,,Marker Started at 10,Movie Task-lms
ESQ,535.4392202000017,,Focus_response,6.1,Movie Task,1,3,,Marker Started at 6,Movie Task-lms
ESQ,542.1615083999932,,Past_response,5.400000000000013,Movie Task,1,3,,Marker Started at 9,Movie Task-lms
ESQ,549.3676160000032,,Knowledge_response,6.000000000000007,Movie Task,1,3,,Marker Started at 8,Movie Task-lms
ESQ,555.0556287000072,,Deliberate_response,6.999999999999996,Movie Task,1,3,,Marker Started at 2,Movie Task-lms
ESQ,560.8440657000174,,Distracting_response,2.999999999999999,Movie Task,1,3,,Marker Started at 4,Movie Task-lms
ESQ,567.8828807999962,,Intrusive_response,2.9000000000000123,Movie Task,1,3,,Marker Started at 9,Movie Task-lms
ESQ,569.1185713000013,,Future_response,8.0,Movie Task,1,3,,Marker Started at 8,Movie Task-lms
ESQ,581.4600473000319,,Images_response,7.30000000000001,Movie Task,1,3,,Marker Started at 10,Movie Task-lms
ESQ,587.2811048000003,,Emotion_response,2.2000000000000153,Movie Task,1,3,,Marker Started at 10,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,587.2995282000047,,,,,,,,,
ESQ,750.8974265000434,,Past_response,2.3999999999999986,Movie Task,1,3,,Marker Started at 4,Movie Task-lms
ESQ,756.1181249000365,,Future_response,2.1000000000000116,Movie Task,1,3,,Marker Started at 9,Movie Task-lms
