METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
3740672,12,4,7,subject009
Time after setup,23.48284169996623
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-5
EXPERIMENT DATA:,Movie Task
Start Time,36.91503809997812
ESQ,264.66357619990595,,Detailed_response,10.0,Movie Task,1,12,,Marker Started at 5,Movie Task-summer
ESQ,269.7667767999228,,Words_response,10.0,Movie Task,1,12,,Marker Started at 6,Movie Task-summer
ESQ,278.1894562999951,,Future_response,8.999999999999993,Movie Task,1,12,,Marker Started at 7,Movie Task-summer
ESQ,289.19961699994747,,Intrusive_response,3.100000000000001,Movie Task,1,12,,Marker Started at 2,Movie Task-summer
ESQ,294.6027357999701,,Sounds_response,1.5999999999999992,Movie Task,1,12,,Marker Started at 3,Movie Task-summer
ESQ,304.24405249999836,,Deliberate_response,7.499999999999991,Movie Task,1,12,,Marker Started at 5,Movie Task-summer
ESQ,310.5314313999843,,Problem_response,4.6000000000000005,Movie Task,1,12,,Marker Started at 4,Movie Task-summer
ESQ,317.03670980001334,,Absorption_response,10.0,Movie Task,1,12,,Marker Started at 2,Movie Task-summer
ESQ,323.02542079996783,,Self_response,1.0,Movie Task,1,12,,Marker Started at 10,Movie Task-summer
ESQ,328.93003429996315,,Knowledge_response,8.499999999999988,Movie Task,1,12,,Marker Started at 5,Movie Task-summer
ESQ,334.3866073999088,,Focus_response,1.0,Movie Task,1,12,,Marker Started at 2,Movie Task-summer
ESQ,338.98674079997,,Images_response,10.0,Movie Task,1,12,,Marker Started at 2,Movie Task-summer
ESQ,343.758476399933,,Distracting_response,1.0,Movie Task,1,12,,Marker Started at 6,Movie Task-summer
ESQ,348.0446908000158,,Past_response,7.299999999999994,Movie Task,1,12,,Marker Started at 3,Movie Task-summer
ESQ,353.6166006999556,,Other_response,8.699999999999998,Movie Task,1,12,,Marker Started at 8,Movie Task-summer
ESQ,360.08825499995146,,Emotion_response,10.0,Movie Task,1,12,,Marker Started at 7,Movie Task-summer
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,360.10541839990765,,,,,,,,,
ESQ,476.5802210000111,,Focus_response,1.0,Movie Task,1,12,,Marker Started at 8,Movie Task-summer
ESQ,483.8192847999744,,Words_response,8.100000000000007,Movie Task,1,12,,Marker Started at 4,Movie Task-summer
ESQ,487.40509959997144,,Emotion_response,10.0,Movie Task,1,12,,Marker Started at 6,Movie Task-summer
ESQ,493.84462409990374,,Sounds_response,7.999999999999989,Movie Task,1,12,,Marker Started at 5,Movie Task-summer
ESQ,498.18268319999333,,Future_response,10.0,Movie Task,1,12,,Marker Started at 8,Movie Task-summer
ESQ,502.3527023999486,,Deliberate_response,10.0,Movie Task,1,12,,Marker Started at 4,Movie Task-summer
ESQ,505.30357919994276,,Detailed_response,10.0,Movie Task,1,12,,Marker Started at 10,Movie Task-summer
ESQ,509.49165799992625,,Distracting_response,1.0,Movie Task,1,12,,Marker Started at 9,Movie Task-summer
ESQ,519.6817680000095,,Problem_response,1.0,Movie Task,1,12,,Marker Started at 2,Movie Task-summer
ESQ,523.1514106999384,,Images_response,10.0,Movie Task,1,12,,Marker Started at 5,Movie Task-summer
ESQ,531.0241676999722,,Past_response,8.999999999999986,Movie Task,1,12,,Marker Started at 5,Movie Task-summer
ESQ,534.8762386000017,,Self_response,1.0,Movie Task,1,12,,Marker Started at 2,Movie Task-summer
