METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
5943293,4,12,4,Subject043
Time after setup,35.09512290000566
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,64.86417350001284
Movie Task Start,64.86421240000345,,,,Movie Task,1,4,,,
Movie Init,100.55404900001304,,,,Movie Task,1,4,,,
Movie Start,100.5624833000038,,,,Movie Task,1,4,,summer.mp4,
ESQ,261.44567310001,,Detailed_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,282.57565579999937,,Detailed_response,7.500000000000005,Movie Task,1,4,,Marker Started at 9,Movie Task-summer
ESQ,282.57860269999946,,Images_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,309.5638386000064,,Images_response,4.200000000000002,Movie Task,1,4,,Marker Started at 2,Movie Task-summer
ESQ,309.5654546000005,,Words_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,317.0696611000021,,Words_response,9.099999999999993,Movie Task,1,4,,Marker Started at 7,Movie Task-summer
ESQ,317.071334200009,,Other_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,326.54401390001294,,Other_response,9.099999999999989,Movie Task,1,4,,Marker Started at 6,Movie Task-summer
ESQ,326.54553560000204,,Knowledge_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,337.53590700001223,,Knowledge_response,8.000000000000004,Movie Task,1,4,,Marker Started at 9,Movie Task-summer
ESQ,337.5364690000133,,Intrusive_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,350.8795134000102,,Intrusive_response,6.499999999999997,Movie Task,1,4,,Marker Started at 2,Movie Task-summer
ESQ,350.8810747000098,,Emotion_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,365.0916096000001,,Emotion_response,6.0,Movie Task,1,4,,Marker Started at 6,Movie Task-summer
ESQ,365.0921204000042,,Past_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,376.9506594000122,,Past_response,3.1,Movie Task,1,4,,Marker Started at 3,Movie Task-summer
ESQ,376.9519881000015,,Distracting_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,384.10679780000646,,Distracting_response,9.099999999999989,Movie Task,1,4,,Marker Started at 2,Movie Task-summer
ESQ,384.10852320000413,,Self_start,,Movie Task,1,4,,,Movie Task-summer
ESQ,391.9118344000017,,Self_response,4.000000000000017,Movie Task,1,4,,Marker Started at 10,Movie Task-summer
