METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
6553268,2,11,14,Subject092
Time after setup,20.306110400008038
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-9
EXPERIMENT DATA:,Movie Task
Start Time,56.60378269996727
ESQ,200.71636449999642,,Past_response,1.5,Movie Task,1,2,,Marker Started at 2,Movie Task-c4
ESQ,213.4104449999868,,Absorption_response,5.400000000000001,Movie Task,1,2,,Marker Started at 2,Movie Task-c4
ESQ,220.23138499999186,,Words_response,8.0,Movie Task,1,2,,Marker Started at 8,Movie Task-c4
ESQ,237.2625014000223,,Images_response,8.09999999999999,Movie Task,1,2,,Marker Started at 4,Movie Task-c4
ESQ,246.73628770001233,,Deliberate_response,3.100000000000001,Movie Task,1,2,,Marker Started at 2,Movie Task-c4
ESQ,251.506896100007,,Intrusive_response,6.400000000000002,Movie Task,1,2,,Marker Started at 7,Movie Task-c4
ESQ,260.48022979998495,,Emotion_response,5.9000000000000075,Movie Task,1,2,,Marker Started at 8,Movie Task-c4
ESQ,279.56188069999916,,Distracting_response,4.300000000000001,Movie Task,1,2,,Marker Started at 4,Movie Task-c4
ESQ,296.17541009996785,,Knowledge_response,2.8000000000000087,Movie Task,1,2,,Marker Started at 8,Movie Task-c4
ESQ,303.93133779999334,,Other_response,9.499999999999998,Movie Task,1,2,,Marker Started at 9,Movie Task-c4
ESQ,309.9368900000118,,Future_response,7.600000000000005,Movie Task,1,2,,Marker Started at 9,Movie Task-c4
ESQ,318.126741199987,,Self_response,2.7000000000000157,Movie Task,1,2,,Marker Started at 10,Movie Task-c4
ESQ,327.884782499983,,Focus_response,2.000000000000008,Movie Task,1,2,,Marker Started at 8,Movie Task-c4
ESQ,338.47630229999777,,Problem_response,3.300000000000009,Movie Task,1,2,,Marker Started at 8,Movie Task-c4
ESQ,346.3318694999907,,Detailed_response,3.300000000000001,Movie Task,1,2,,Marker Started at 2,Movie Task-c4
ESQ,353.98824520001654,,Sounds_response,6.600000000000012,Movie Task,1,2,,Marker Started at 10,Movie Task-c4
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,354.00592749996576,,,,,,,,,
ESQ,476.78670639998745,,Past_response,4.100000000000017,Movie Task,1,2,,Marker Started at 10,Movie Task-c4
ESQ,486.6105568999774,,Future_response,1.8999999999999984,Movie Task,1,2,,Marker Started at 4,Movie Task-c4
ESQ,493.95053709996864,,Deliberate_response,5.999999999999997,Movie Task,1,2,,Marker Started at 4,Movie Task-c4
