 
Runtime Mod,-7
EXPERIMENT DATA:,Movie Task
Start Time,53.77714020002168
ESQ,6035.788954500051,,Words_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6037.046056200052,,Past_response,4.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,6038.2947631000425,,Absorption_response,9.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,6039.578938900027,,Images_response,9.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,6040.857850000029,,Intrusive_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6041.879666400026,,Emotion_response,6.0,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,6042.898679500038,,Problem_response,6.0,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,6043.961790400033,,Self_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6045.087713900022,,Other_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6046.274049700005,,Focus_response,5.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,6047.323802400031,,Knowledge_response,4.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,6048.337087600026,,Detailed_response,4.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,6049.3643403000315,,Future_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6050.545611400041,,Distracting_response,8.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,6051.692131000047,,Sounds_response,9.0,Movie Task,1,1,,Marker Started at 9,Movie Task-summer
ESQ,6052.782192200015,,Deliberate_response,2.0,Movie Task,1,1,,Marker Started at 2,Movie Task-summer
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,6052.795099200041,,,,,,,,,
ESQ,6237.555888000003,,Other_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6238.591123200022,,Deliberate_response,5.0,Movie Task,1,1,,Marker Started at 5,Movie Task-summer
ESQ,6239.80534890003,,Knowledge_response,6.0,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,6241.091572000005,,Sounds_response,4.0,Movie Task,1,1,,Marker Started at 4,Movie Task-summer
ESQ,6242.320488400001,,Detailed_response,3.0,Movie Task,1,1,,Marker Started at 3,Movie Task-summer
ESQ,6243.464373400027,,Emotion_response,8.0,Movie Task,1,1,,Marker Started at 8,Movie Task-summer
ESQ,6244.577064500016,,Absorption_response,6.0,Movie Task,1,1,,Marker Started at 6,Movie Task-summer
ESQ,6245.716057600046,,Self_response,7.0,Movie Task,1,1,,Marker Started at 7,Movie Task-summer
