METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
6673485,0,13,1,subject111
Time after setup,28.489171100081876
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,52.084664300084114
Movie Task Start,52.08469970000442,,,,Movie Task,1,0,,,
Movie Init,77.85438250005245,,,,Movie Task,1,0,,,
Movie Start,77.87081600003876,,,,Movie Task,1,0,,summer.mp4,
ESQ,255.90380490000825,,Intrusive_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,260.9860235999804,,Intrusive_response,6.9999999999999964,Movie Task,1,0,,Marker Started at 6,Movie Task-summer
ESQ,260.9864622000605,,Emotion_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,272.22804020007607,,Emotion_response,9.299999999999986,Movie Task,1,0,,Marker Started at 3,Movie Task-summer
ESQ,272.22848809999414,,Sounds_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,275.4469857000513,,Sounds_response,8.0,Movie Task,1,0,,Marker Started at 8,Movie Task-summer
ESQ,275.4474274000386,,Focus_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,280.7170305000618,,Focus_response,1.0,Movie Task,1,0,,Marker Started at 4,Movie Task-summer
ESQ,280.717464699992,,Distracting_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,286.7389745999826,,Distracting_response,1.500000000000008,Movie Task,1,0,,Marker Started at 8,Movie Task-summer
ESQ,286.73941520007793,,Absorption_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,291.4080551000079,,Absorption_response,4.500000000000011,Movie Task,1,0,,Marker Started at 8,Movie Task-summer
ESQ,291.40849100006744,,Images_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,296.57903660007287,,Images_response,7.000000000000011,Movie Task,1,0,,Marker Started at 10,Movie Task-summer
ESQ,296.5794720000122,,Words_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,301.09903020004276,,Words_response,7.5999999999999925,Movie Task,1,0,,Marker Started at 3,Movie Task-summer
ESQ,301.0994691000087,,Self_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,306.43706840008963,,Self_response,1.0,Movie Task,1,0,,Marker Started at 10,Movie Task-summer
ESQ,306.43750010000076,,Future_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,310.77429169998504,,Future_response,2.200000000000001,Movie Task,1,0,,Marker Started at 6,Movie Task-summer
ESQ,310.7747359999921,,Other_start,,Movie Task,1,0,,,Movie Task-summer
ESQ,315.62850690004416,,Other_response,9.499999999999988,Movie Task,1,0,,Marker Started at 6,Movie Task-summer
ESQ,315.62894110009074,,Deliberate_start,,Movie Task,1,0,,,Movie Task-summer
