METADATA:
Experiment Seed,Subject
1917394,Enter Name Here
Time after setup,1.6354385999729857
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,5.6677218999248
Movie Task Start,5.6678246998926625,,,,Movie Task,1,Enter Name Here,,,
Movie Init,6.290294499951415,,,,Movie Task,1,Enter Name Here,,,
Movie Start,6.298869599937461,,,,Movie Task,1,Enter Name Here,,c4.mp4,
ESQ,87.75860760000069,,Past_start,,Movie Task,1,Enter Name Here,,,Movie Task-c4
ESQ,90.11587119998876,,Past_response,8.0,Movie Task,1,Enter Name Here,,Marker Started at 8,Movie Task-c4
ESQ,90.11750549997669,,Other_start,,Movie Task,1,Enter Name Here,,,Movie Task-c4
ESQ,93.08249329996761,,Other_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-c4
ESQ,93.08560729993042,,Problem_start,,Movie Task,1,Enter Name Here,,,Movie Task-c4
ESQ,94.11375389993191,,Problem_response,5.0,Movie Task,1,Enter Name Here,,Marker Started at 5,Movie Task-c4
ESQ,94.11749299999792,,Detailed_start,,Movie Task,1,Enter Name Here,,,Movie Task-c4
ESQ,95.28148089989554,,Detailed_response,3.0,Movie Task,1,Enter Name Here,,Marker Started at 3,Movie Task-c4
ESQ,95.28480969998054,,Emotion_start,,Movie Task,1,Enter Name Here,,,Movie Task-c4
ESQ,96.49867799994536,,Emotion_response,9.0,Movie Task,1,Enter Name Here,,Marker Started at 9,Movie Task-c4
ESQ,96.50253229995724,,Images_start,,Movie Task,1,Enter Name Here,,,Movie Task-c4
ESQ,97.61596879991703,,Images_response,6.0,Movie Task,1,Enter Name Here,,Marker Started at 6,Movie Task-c4
ESQ,97.62074789998587,,Focus_start,,Movie Task,1,Enter Name Here,,,Movie Task-c4
ESQ,98.79942599998321,,Focus_response,5.0,Movie Task,1,Enter Name Here,,Marker Started at 5,Movie Task-c4
