METADATA:
Experiment Seed,Probe 1 Version,Probe 2 Version,Probe 3 Version,Subject
3122270,15,15,4,110
Time after setup,17.210020099999383
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-11
EXPERIMENT DATA:,Movie Task
Start Time,38.92619379993994
ESQ,274.3204933999805,,Deliberate_response,6.799999999999997,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,287.33042160002515,,Problem_response,6.200000000000006,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,298.0904434999684,,Intrusive_response,3.3000000000000127,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,307.6303265999304,,Distracting_response,3.400000000000013,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,321.4078838999849,,Self_response,2.3000000000000047,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,328.19698579993565,,Words_response,10.0,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,338.8057197999442,,Past_response,3.2000000000000055,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,348.84721419995185,,Emotion_response,2.5000000000000004,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,359.122321199975,,Future_response,6.9999999999999964,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,368.34588049992453,,Sounds_response,2.0000000000000115,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,378.4545635000104,,Detailed_response,5.500000000000009,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,385.26025419996586,,Absorption_response,6.7999999999999945,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,398.40384399995673,,Knowledge_response,4.0,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,405.37434109998867,,Images_response,1.5,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,412.73024659999646,,Focus_response,2.0999999999999974,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,418.75458399998024,,Other_response,9.399999999999986,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,418.7697721000295,,,,,,,,,
ESQ,531.6761549999937,,Images_response,2.1000000000000045,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,539.3819951999467,,Past_response,6.999999999999993,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,551.6411032000324,,Intrusive_response,5.0000000000000036,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,558.9489566999255,,Other_response,9.100000000000003,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,568.8240188999334,,Problem_response,3.6000000000000094,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,577.6953958999366,,Distracting_response,3.0,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,589.4719518999336,,Deliberate_response,6.000000000000007,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,598.7130240999395,,Emotion_response,7.0,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,609.054252199945,,Sounds_response,4.600000000000007,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,620.0289736000123,,Future_response,7.000000000000007,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,625.8361201999942,,Detailed_response,8.0,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,632.1900729000336,,Focus_response,1.0,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,638.7774598000105,,Self_response,1.7999999999999994,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,647.6678537999978,,Absorption_response,7.100000000000007,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,652.1217609000159,,Words_response,10.0,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,657.7777111999458,,Knowledge_response,10.0,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,657.7931584999897,,,,,,,,,
ESQ,749.9347711999435,,Words_response,10.0,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,756.5378820999758,,Focus_response,6.899999999999994,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,765.2788023999892,,Past_response,8.100000000000003,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,770.616012500017,,Self_response,7.199999999999992,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,778.5241378999781,,Deliberate_response,5.700000000000015,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,788.9998636000091,,Intrusive_response,6.0,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,794.7355284999358,,Emotion_response,5.100000000000002,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,805.5599624000024,,Knowledge_response,10.0,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,811.634259799961,,Future_response,1.0,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,817.804048400023,,Other_response,1.9999999999999973,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,822.8399180999259,,Images_response,5.4,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,831.5976732999552,,Sounds_response,5.6000000000000005,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,836.9032266000286,,Detailed_response,6.9000000000000075,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,845.4426180999726,,Absorption_response,4.300000000000001,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,851.0798229000065,,Distracting_response,7.0000000000000036,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,860.8067160999635,,Problem_response,2.4000000000000083,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,860.8218859999906,,,,,,,,,
ESQ,1055.4096716999775,,Words_response,6.400000000000002,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,1059.630370000028,,Other_response,7.0,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,1067.3023684999207,,Knowledge_response,8.000000000000007,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,1072.2396653000033,,Focus_response,4.20000000000001,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,1077.3095967000118,,Detailed_response,6.799999999999995,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,1082.3296011999482,,Past_response,2.1999999999999984,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,1085.9997646999545,,Distracting_response,2.0,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,1090.4055984999286,,Images_response,8.09999999999999,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,1096.1096443999559,,Absorption_response,6.700000000000001,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,1104.2319090999663,,Intrusive_response,3.0,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,1113.0893539999379,,Deliberate_response,4.100000000000003,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,1116.893211000017,,Problem_response,8.099999999999989,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,1124.4303815999301,,Emotion_response,6.799999999999997,Movie Task,1,15,,Marker Started at 6,Movie Task-lms
ESQ,1130.3859112999635,,Future_response,3.099999999999999,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,1137.3248698000098,,Sounds_response,5.000000000000018,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,1140.5945703999605,,Self_response,2.2000000000000046,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1140.6281161999796,,,,,,,,,
ESQ,1273.0494479000336,,Images_response,2.099999999999999,Movie Task,1,15,,Marker Started at 3,Movie Task-lms
ESQ,1278.8721626999322,,Detailed_response,4.00000000000001,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,1283.8931215000339,,Deliberate_response,3.9000000000000132,Movie Task,1,15,,Marker Started at 9,Movie Task-lms
ESQ,1288.1963642999763,,Future_response,2.9999999999999982,Movie Task,1,15,,Marker Started at 5,Movie Task-lms
ESQ,1294.2336049999576,,Self_response,6.999999999999994,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,1298.9867885999847,,Absorption_response,4.400000000000002,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,1305.9258286999539,,Problem_response,2.0999999999999983,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,1315.8995026999619,,Emotion_response,2.0,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
ESQ,1324.7393521999475,,Knowledge_response,2.100000000000015,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,1328.161337299971,,Intrusive_response,7.0,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,1332.5794271000195,,Other_response,7.99999999999999,Movie Task,1,15,,Marker Started at 4,Movie Task-lms
ESQ,1337.6505668000318,,Focus_response,2.800000000000016,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,1342.6379721999401,,Sounds_response,3.2000000000000055,Movie Task,1,15,,Marker Started at 7,Movie Task-lms
ESQ,1346.6910638000118,,Distracting_response,2.000000000000015,Movie Task,1,15,,Marker Started at 10,Movie Task-lms
ESQ,1349.694696099963,,Words_response,10.0,Movie Task,1,15,,Marker Started at 8,Movie Task-lms
ESQ,1352.1630701000104,,Past_response,2.0,Movie Task,1,15,,Marker Started at 2,Movie Task-lms
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1352.1797283999622,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1384.9395919999806
ESQ,1400.4511042999802,,Knowledge_response,1.7000000000000117,Experience Sampling Questions,1,15,,Marker Started at 9,Movie Task-Movie Task-lms
ESQ,1404.9702778999927,,Words_response,10.0,Experience Sampling Questions,1,15,,Marker Started at 5,Movie Task-Movie Task-lms
ESQ,1408.3067646999843,,Images_response,1.3000000000000118,Experience Sampling Questions,1,15,,Marker Started at 9,Movie Task-Movie Task-lms
ESQ,1413.027120999992,,Distracting_response,2.1000000000000116,Experience Sampling Questions,1,15,,Marker Started at 9,Movie Task-Movie Task-lms
ESQ,1416.8967421000125,,Other_response,9.299999999999995,Experience Sampling Questions,1,15,,Marker Started at 8,Movie Task-Movie Task-lms
ESQ,1421.1338768999558,,Problem_response,1.4000000000000152,Experience Sampling Questions,1,15,,Marker Started at 10,Movie Task-Movie Task-lms
ESQ,1426.1543259000173,,Future_response,1.3000000000000047,Experience Sampling Questions,1,15,,Marker Started at 7,Movie Task-Movie Task-lms
ESQ,1429.8242661999539,,Focus_response,1.700000000000001,Experience Sampling Questions,1,15,,Marker Started at 6,Movie Task-Movie Task-lms
ESQ,1434.3277578999987,,Past_response,8.000000000000007,Experience Sampling Questions,1,15,,Marker Started at 10,Movie Task-Movie Task-lms
ESQ,1437.8809876999585,,Emotion_response,1.0,Experience Sampling Questions,1,15,,Marker Started at 6,Movie Task-Movie Task-lms
ESQ,1442.4005687999306,,Deliberate_response,5.400000000000013,Experience Sampling Questions,1,15,,Marker Started at 9,Movie Task-Movie Task-lms
ESQ,1445.6193409999833,,Sounds_response,1.7999999999999985,Experience Sampling Questions,1,15,,Marker Started at 4,Movie Task-Movie Task-lms
ESQ,1448.5720940999454,,Intrusive_response,6.0,Experience Sampling Questions,1,15,,Marker Started at 6,Movie Task-Movie Task-lms
ESQ,1453.4258450999623,,Absorption_response,5.200000000000006,Experience Sampling Questions,1,15,,Marker Started at 7,Movie Task-Movie Task-lms
ESQ,1458.6968713999959,,Self_response,3.6000000000000005,Experience Sampling Questions,1,15,,Marker Started at 3,Movie Task-Movie Task-lms
ESQ,1462.4510387999471,,Detailed_response,3.4000000000000012,Experience Sampling Questions,1,15,,Marker Started at 2,Movie Task-Movie Task-lms
 
Runtime Mod,-10
EXPERIMENT DATA:,Movie Task
Start Time,1462.4633728000335
ESQ,1643.462931899936,,Emotion_response,6.4999999999999964,Movie Task,1,15,,Marker Started at 3,Movie Task-summer
ESQ,1647.7977836999344,,Knowledge_response,7.0,Movie Task,1,15,,Marker Started at 7,Movie Task-summer
ESQ,1653.1020800999831,,Problem_response,2.4999999999999996,Movie Task,1,15,,Marker Started at 3,Movie Task-summer
ESQ,1657.7057836999884,,Distracting_response,3.100000000000009,Movie Task,1,15,,Marker Started at 8,Movie Task-summer
ESQ,1662.8765385999577,,Images_response,5.500000000000009,Movie Task,1,15,,Marker Started at 8,Movie Task-summer
ESQ,1667.980756499921,,Intrusive_response,7.200000000000003,Movie Task,1,15,,Marker Started at 8,Movie Task-summer
